/data/chamal/projects/natvik/knox_qc_full_06232025/derivatives/knox_inj/bin0.5/147635309.jpg,147635309,0,1
/data/chamal/projects/natvik/knox_qc_full_06232025/derivatives/knox_inj/bin0.5/120812686.jpg,120812686,0,1
/data/chamal/projects/natvik/knox_qc_full_06232025/derivatives/knox_inj/bin0.5/114474520.jpg,114474520,0,2
/data/chamal/projects/natvik/knox_qc_full_06232025/derivatives/knox_inj/bin0.5/147135812.jpg,147135812,0,1
/data/chamal/projects/natvik/knox_qc_full_06232025/derivatives/knox_inj/bin0.5/180674463.jpg,180674463,0,1
/data/chamal/projects/natvik/knox_qc_full_06232025/derivatives/knox_inj/bin0.5/175072921.jpg,175072921,0,1
/data/chamal/projects/natvik/knox_qc_full_06232025/derivatives/knox_inj/bin0.5/272825299.jpg,272825299,0,1
/data/chamal/projects/natvik/knox_qc_full_06232025/derivatives/knox_inj/bin0.5/146985623.jpg,146985623,0,1
/data/chamal/projects/natvik/knox_qc_full_06232025/derivatives/knox_inj/bin0.5/127396051.jpg,127396051,0,1
/data/chamal/projects/natvik/knox_qc_full_06232025/derivatives/knox_inj/bin0.5/113096571.jpg,113096571,0,2
/data/chamal/projects/natvik/knox_qc_full_06232025/derivatives/knox_inj/bin0.5/117316260.jpg,117316260,4,0
/data/chamal/projects/natvik/knox_qc_full_06232025/derivatives/knox_inj/bin0.5/138058320.jpg,138058320,4,1
/data/chamal/projects/natvik/knox_qc_full_06232025/derivatives/knox_inj/bin0.5/120874405.jpg,120874405,0,4
/data/chamal/projects/natvik/knox_qc_full_06232025/derivatives/knox_inj/bin0.5/175373569.jpg,175373569,0,4
/data/chamal/projects/natvik/knox_qc_full_06232025/derivatives/knox_inj/bin0.5/156929391.jpg,156929391,0,1
/data/chamal/projects/natvik/knox_qc_full_06232025/derivatives/knox_inj/bin0.5/126710740.jpg,126710740,4,2
/data/chamal/projects/natvik/knox_qc_full_06232025/derivatives/knox_inj/bin0.5/120572378.jpg,120572378,0,1
/data/chamal/projects/natvik/knox_qc_full_06232025/derivatives/knox_inj/bin0.5/113368085.jpg,113368085,0,1
/data/chamal/projects/natvik/knox_qc_full_06232025/derivatives/knox_inj/bin0.5/112596790.jpg,112596790,0,1
/data/chamal/projects/natvik/knox_qc_full_06232025/derivatives/knox_inj/bin0.5/127761449.jpg,127761449,0,2
/data/chamal/projects/natvik/knox_qc_full_06232025/derivatives/knox_inj/bin0.5/175142304.jpg,175142304,4,0
