"","7","15","22","23","38","39","44","48","56","59","64","83","88","91","96","100","101","104","111","119","126","128","131","133","135","136","146","149","151","155","159","169","170","173","178","181","184","186","189","194","202","209","214","215","217","218","223","225","226","235","246","250","255","258","262","266","294","295","298","302","307","310","319","329","337","342","345","347","351","353","361","362","366","369","374","378","381","382","385","394","398","402","403","409","414","422","423","425","429","437","445","452","463","470","483","491","507","515","523","525","531","533","534","536","541","564","566","574","575","581","583","589","591","596","599","604","609","612","614","616","619","621","628","629","634","639","647","651","661","672","677","679","685","693","718","723","726","731","733","741","746","749","754","773","780","788","795","811","814","820","828","830","843","846","852","867","872","879","886","894","895","898","918","920","922","926","928","930","931","946","951","952","961","966","968","970","972","978","980","985","989","993","998","1002","1007","1011","1017","1018","1020","1022","1025","1029","1031","1037","1041","1044","1048","1049","1052","1057","1072","1079","1084","1088","1093","1096","1098","1104","1105","1107"
"7",0.0933647294327597,0.00080222404108844,9.92898009645578e-06,0.00866447221521858,0.000350635189108,0,2.41261437053999e-05,0,0.0016497720728874,0.0116417216061064,0.00010473382105211,0.00162233562672984,0.0068203288458086,0.0112055462704433,0.00229552398226235,0.0566571058639566,0.00329635588873673,0.00031649132099682,0,7.878973432615e-05,0.00049825066920703,1.0745546876704,6.76610351319382e-05,0,0.00179342668215321,0.199623613580172,0.368178645051033,0.00443894881802866,0,0.00362381973040952,0.00123216423338059,0.00138106916421099,0,0.0008988746704621,0.00102291799636453,0.00999260436824099,0,0.00386432710572098,0.00845155149783507,0.0594572596372332,0.230512827314069,0.0321785676203896,0.23338568501021,0.0930348464462746,0.0216532515913108,0.00792910452981761,0.00090325117868629,0.0413352229468902,0.00213259947157675,0,0.0322929206408134,0,0,0,0.00897067507855008,0,0.465375865288961,0.00147345741379828,0.00112212790329035,0,0.0247957834645395,0,0.0266586790015148,0.00053996782939665,0.0001709228291168,0.0302844251910226,0.00492639399627662,0.00015198026611399,0.00201951214638155,0.00085411073351517,0.00011295363421503,0.0266513531090008,0.0113411840330781,0.00011334702949555,0.00112654021143438,0.00307942382753962,0.00828075351724735,0.00033672060866638,0,0,0,0,0.0219092307065073,1.68106170345212e-06,0.0168878361133923,0.0886964513057052,0,0,0.0125791704271572,0.0266426240229516,0.0896118669892482,0,0,0.0033610006056486,0.00028746939481548,0.00014448086658251,0.00130668092952159,4.07956144142141e-05,0,0.00138864739765644,0.0002304305277915,0,0.101158824162607,0.0616738025870187,0.00136698876038852,0,0.00033657626845953,0.0405640557821896,0.0118368410192851,0,0,0.00065716179837685,0.00067602717535839,0.00263905105421387,0.0140416044455631,0.00439625540420842,0.0220094137929135,0.0149819824400988,0.00129032016018901,0,0.00269272658619999,0.0957647910014743,0.00026286193772893,0.0197675540339126,0.0230764773186516,0.0188070305574996,0.00142138301166055,0.0494736471755167,0.00752772736479589,0.014720264564917,0.00123002987886246,0.221624947138158,0.10097335586511,0,0.111156676227692,0.00016961169714969,0.0116236545286826,0.00015988083383371,1.01357661396642,0.107326590618469,5.10633495131723e-05,0.123174145130742,0.0053353739385301,0.0689666369147949,2.4404440432779e-05,0.00303229786397639,0.383574467166875,0.0108871825511922,0.00021425538834052,0,0,0.00305884834260209,0.00073783916972523,0.00139791355095208,0.2812680860277,0.206228717503049,0.00132900473077861,0.00108972152490462,0.00027129038271748,3.95195687858733e-05,0.00206051025984542,0.0158453111977579,0.0004571938803887,0.0121467796842632,8.46795117383739e-05,0.0008197217629748,0,0.108075289615774,0.0132496552207607,0.0642355174165034,0.0158452844025252,0,0.00550382390668967,0.00240755295477517,0.00460824590445974,0.00392377871310268,7.658963213087e-05,0,0.00040243903565335,0.00101420077159615,0.00452018204636473,0.00038362450356274,0.00476627945981596,0.00021886547607943,0.14540189266655,0.0001850250502311,0.490402600818837,0.00035543608030678,0.23924461401656,0.00530735814779185,0.211537821346352,0.00928692584936621,0.00367219189885631,0.00398733465231559,0.00672865567891435,0,0.0890302635930382,0.0121716360699323,0.0831417151160775,0.00228539131379377,0.00041333659171133,0.00041135307871069,0.00021198708504586,0.0246753081773174,0.114172212042807,0.00042922557852302,0.0345033739382745,0.00011352323587588,0.00245423005506425,0.0137408247096297
"15",0.00010696068770827,0.0219811092788561,0,0,0.00683497687026345,0,0,0,0,0,0,0,0.0404403762547089,0,0.00037160697241709,0,0,0,0,0,0.00105249114057456,0,0,0.00296427129873587,0,0,3.56622759862296e-05,0,0,0.00011018298788076,0,1.39576114293542e-05,0,0.0152665160165811,0,0,0,0.0113554693342484,0,0,0,4.62356494504366e-07,0,0,1.76555021219453e-06,0,0.00544467522389051,0,0,0,0,0,0,0,0,0.0510624375367279,0.00395429712440356,0,0,0.0003687012810997,1.89034884805353e-05,0,0.0217719987868609,0,0,0,0,0.0104517365323459,0,0,0,0,0,0,0,0,7.34828639100151e-06,0,0,0,1.34078595516759e-05,0,0,0,5.21626339942895e-05,0,0,0,0,0,0,0.00072732498407132,0,0,0,0,0.00013976187452102,0.00715149304254835,0.00560268056168181,0,0,0,2.77894273100062e-07,0,0,0.00186436909861104,0,0,0.00070927951303589,0,0,0,0,0,0,0,0.00229664990733319,0,0.0404443624993139,0,0,0,2.14243923620026e-05,0,0.0011724752367556,0,0,0,0,0,0,0,0,0.130466989009323,0,0,0,0,0,0,0,0,0,0,0.00137197693680024,0,0.0215496032963569,0,0,4.05694659077457e-05,4.11334805892984e-06,0.0184647426003055,0,0,5.68887768719973e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0004007443065588,0.00015922001475915,0.0234845960634323,0,0,0,0,0,0,0,0,0.00055537483323428,0,0,0,0,0,0,7.47411403776804e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00076009507055657,0.00033589816160763,0,0,0,0,0,0,0,0
"22",0,0,0.792648403954131,0,0,0.0369857783445422,0.00160794311474486,0.0136022829985442,0,0.00021966243728488,0,0,0,1.74204209809395e-05,0.00256564335298447,0.0044948065020449,0.00208038557933758,0.00895205366169515,0,0,0,0.0467054665707729,0,0,0,0,0.0484569712031392,0,0.00017967060782435,0,0,0.004467160596899,1.48272657355931e-07,0.0003134775219939,0,0,0,0,0,0,0,0,0.00090695620725588,0.00046975601243252,0,0.00027735409663962,0,0.00082845331282029,0,0.00464669780448029,7.97778297074483e-05,0,0,0.00311282491483041,0,0,0.0642010606972853,0,0,0.00304809666293179,0,0.00100855430612828,0,0,0,0,0.00276888289786197,0,0,0,0.258247352979184,0.00252388553278863,0,0,1.41074026151467e-05,0,0.00017769849147552,0,0,0.312542576333568,0,0.0167122334071756,0,0.0104766635664612,0.00093580523742354,0.00058835486117975,0,0,0,0,0,0,0,0,0,0,0.00017675670414688,0,0,0.0007622322758931,0.00122090813465713,0,0.00028454592814129,0,0,0,0,0.0176016539325721,0.00034474099851027,0,0.0212115590122976,0.00463616606199002,0,0.00576725287034958,0,0.0105561809036418,0.00161922269723892,0.00138911729711723,0,0.0011996761256994,0.00128836190037323,0,5.05292581770077e-06,0,0.00167317674104368,0,0,0.0185281669464757,0,0.20889412462003,0,0.0514145030781116,0,0,0,0.0249793870235438,0.0225642282620557,0.0117995628187758,0,0.00226712462720279,0,0.00018444048065439,0,0,0,0,0.179919326490758,6.4685553010507e-05,0.00127849328026188,0.00111053265108744,0.00301061881015223,0,0.00291702540230075,0,0,0,0.00196733209984123,0.175557830184399,0,0,0,0.0363626334392332,0,0.00194779595561254,0,0.0304478414698017,0,0.00719783392411711,0.00738378419490483,0.00437221143438381,0,0,0,0,0.00017502700661853,0,0.0183940009037282,0,0,0,0,0,0,0.0966992432746193,0,0.0702386897770491,0,0.0155039962389616,0,0,0.00272237297796243,0.00027598540754803,0,0.0771854913426629,0,6.8039405441866e-08,0,0.00063931749096144,0.0137557804993038,0.00450336340265336,0.00010909340649582,0,0.00317940781103111,0,0,0,0.00063741220815444,0,0,0.00256580474447105
"23",0.00065163514774826,0.0280270254599333,0,0.0129259697219161,0,0.0116460996886571,0,0,0.0374339040994026,0.196705186617069,0,0,0.0174361440449082,0,0,0,0,0.248781220205506,0.265229578769369,0.117449764136789,0,0.0899899869180143,0.183221697708543,0,0.00050151850863535,0.0172033028200141,0,0.152897812882049,0,0,0,0.00045663707862158,0.00084707663120244,0,0.00198914850325966,0.16093549129594,0.091864558797637,0,0.0214409177277951,0.102185234013023,0.00057860427297351,0,0.00570911405673069,0.00010654210899222,0,0.00112248596665121,0,0,0.0158665610514584,0,0.00387266294504612,0,0.00015107053233567,0.0213506272006698,0.0120687359998063,0.00124270565763003,0,1.65627447882877,0,0,0.0103895688415515,0.00211170746050452,0,0,0,0.0473931384654126,0,0.00433708926184808,0.2052402334411,0,0,0.139657476945066,0.00896283770749526,0,0,0,0,0,0,0,0,0,0,0,0,0.00723716089278574,0,0,0,0,0.00145665541512316,0,0,0.00043118794212851,0.00683877527212804,0,0,0.00484837372756773,0.0110925719957336,0.0352872867164227,0,0,0,0.0694987451766844,0.027885948423896,0,0,0.00766436678984442,0.00192487347806147,0.00088132438372837,0.0857336317539283,0,0.0106187705398129,0.0639862875693537,0.126080633166804,0.00700962194624248,0.0276999090571529,0.00058410443872198,0,0,0.00161570198438261,0,0.00040581990973194,0.00020516417714166,0.00365804115993655,0,0,0.00503501974640945,0.00969586814649333,2.79130953420117,0.0473711940052042,0.00587180602883679,0.0112697558704137,0,8.44558862217407e-06,0.0257296083321287,0,0.00082411680710908,0,0.00332996482944431,0.0122085723859038,0.0274464221425159,0,0.00125180214231194,0,0,0,0,0,0,0,0,0,0,0.0240415955724571,0,0.0289522778978756,0,0,0,0,0.00775854088678092,0,0,0.00266264632910574,0,0,0.0142444485382081,0,0.0759316208038493,0,0.311100696995225,0.0545445448752382,0.103359916637794,0,0.00010481353133168,0.13041210950775,0,0,0,4.84561690484776e-06,0,0.136717890388145,0,0,0,0,0,0,0,0,0,0.00038969130784304,0,0,0,0.0152897001338622,0,0.00368171198909006,0.0536626034372389,0,0,0,0,0,0.00281451630639828,0.00040542963631092,0,0.0152819017493237,0
"38",0.0111653018956568,6.18595709388972,2.53901985085277,5.52341161627123,10.6978604475411,36.1610888447984,76.3276113142118,112.1647417592,128.429799076236,0,0,0,0,0,0,0,0,0,27.1405672046614,46.7622650066608,0,0,12.0045901661602,0,0,0,0.166521052013663,0.67088016849674,1.54066333358334,0.400372992007519,69.972184273949,0,0,0,0.0155092058578708,127.848743055634,0,2.18481222921551,0,31.8529971552034,0.0175115847210549,3.84771071334286e-05,0,0.140640982032603,0.00140436942361929,0,0,0.0091076744565561,15.6608874759882,0,0,2.7176793868778,0.689932905591027,24.2772620415274,28.2589597462133,8.4265133492114,0,26.779182950635,3.10120269612902,0.00975227065886636,0,6.3259287931087,16.6941812230108,0.46745238390055,1.07819016904686,52.3075137743553,0,1.03621890279879,53.0906342828324,0.0210648170953051,1.61245712938686,5.34998032193154,0,0.287344173450469,0,0,0,258.985736330992,5.407405781787,3.08115725976662,0,0.213631746193307,25.0677920021109,0.456167763679066,0.182548695361735,0.110344971922372,4.53752935644768,9.01773577325855,0.0103228850260126,0,0,0,23.9881560112206,0,1.59112114842826,0.918461369174063,5.4339911653571,0.286932413899054,0,1.94575522390395,0.00478561357239177,2.555160764308,0.0249689460633943,28.6147368430825,1.18584469861362,2.00796550366556,30.0900372728206,0.0271500287119908,0.574143118351984,3.03570917835448,13.5877766529389,37.771255081117,0,17.8995508370386,9.52644429923693,0.0454156742179753,0,0,0,0.0152301444573105,2.25311479565842,0,0,6.26603422778468,0.860815669918678,9.54489051783884,16.634506313035,0,0,0,0,0.184524702946242,1.78032069168185,0,1.06096486851759,12.8279643154015,26.7440724916088,53.6997404999112,0.0884739803890884,0,39.2212667416648,0,22.815319915655,0,6.5223692993644,11.1565261340135,0,0,39.6783938327624,0,0.0021105505333299,0.852632826683035,19.8784549861295,0,0,0,0,24.5908007384324,62.0985923409947,15.4528714637349,13.4466511381951,0.132173055970351,525.544517655786,0.09378581454129,20.8928203072209,230.166184362667,0,0,0,11.3351928367387,0,49.9147330122951,172.518050776435,21.0559183074037,0,0.00259307235652243,61.435754587969,0,1.85187583518344,0,0.00265620547616351,3.67981755160277,4.53464708301162,0.109303695710147,0.152032155914148,0.156471058307618,0.313970378753185,0.403744892427661,0,2.73594251407838,0.579122950088893,0,0.131076798384339,20.2167818982639,0.311687807792889,0.0245236814374509,0,0.0680206074734492,0,0,0.0641397734314774,0.062340858691927,19.6005974617605,0,0,6.60623261268762,0,10.6784926536419,6.70760103225453,0
"39",0,0,0.0479357996582001,0,0,3.4041627341632,0.0209705442044538,1.2246053580643,0.0543438834943602,0.00087528210254082,0,5.84136119004757e-05,0,0.00012983181999497,0.00068761829652225,0.00107857687896652,0.00071529883326458,0.152262338207456,0.0501275468139561,0.110981992492419,2.19459783427219e-05,0.0653118253982395,0.00316433494983967,0,0.00016860179823497,0,0.045446245828379,0,0.00432978708822703,0.00838861114886058,0.0194731314602455,0.00145739574683163,0,0,0.00023428062268879,0.0861310219043257,0.0177459126811356,0,0.0219738197732351,0.00305383361925605,0.00615934460156053,5.49309329815002e-05,0.00235207215050689,0.00354319309347844,0.00017018708159719,0.00551073411328929,0,0.00172445232083763,0,0.00227488922801878,0.00043329132172557,0.00074222811132739,0.0151642717944807,0.00366239829853853,0.00304140571810524,0,0.03419001923717,0.00867520977367596,0,0,0.00801158584381801,0.00108635210340708,1.69191192522367e-06,0.0537756443426976,0.0262961641301916,0.00295942070785701,0,0,0,0,0.0232122555616767,0.00705668644626018,0.0524716442914952,0.00503526341396176,0.00028683643904099,0,0,0,0.0280704808853968,0.0433645701757677,0.00108199614137366,0.00760953968390266,0.00241030260446233,0.00452488500928231,0.00490909054192807,0.0002282035308464,0,0.00287586557908744,0.00256522825908794,0,0,0,0.00029617858939425,0,0,0,0,0,0,0.00865648960636977,0,0.0141034445498835,0,0,0.0545933747330183,0,0.00016664694795503,0.0246863293954099,0.0104132041814391,0,0.264179540647557,0.018785637973053,2.99668274223703e-06,0,0.0136321871349651,0.036075518897313,0.00994301717404703,0.00014097819560079,0,0.00051882076263259,0.0001966497019579,0,0,0.00741032162274853,0.00360973046605961,0.00077944962235134,0.00058896706684955,0,0.00395376789049467,3.33814148306542,0.038925976205564,0.0969109733182822,0.05377222690686,0,0.00033840359206782,0.302460776487911,0.0102225305314348,0.150216649280035,0,0.00163410009068325,0.315822832301045,0.00365134184871279,0.00766199402851795,0.00032868168457716,4.55845037151447e-05,0.00036215124029796,0.220933292242914,2.64957180548554e-05,0.0130310576863219,6.20642208806097e-05,0.00017465119807267,0,0.003477244586198,9.1734211118308e-05,0,0,0.00349124934755691,0.296113217521685,0.295156257706926,0.127219673977115,0.0823417955785015,0.0487202125350871,0.0941441222327616,6.29134485419458e-05,0.0400772404748473,0.00968434594876077,0.00425975128888149,0.00197355063194875,0.0513681255661109,0.0470601234671371,1.77755795332879e-06,0.013529762996279,0.041029933171296,0.00013667175428258,7.55857043702155e-05,0.00072096670923146,0.556540907617833,0.00693319008189389,0,0,2.58387812227335e-05,1.69069672096002,0,0.00489670991197385,0,0.00649115552316392,0,0.00774888446062907,0,0,0,0,0,0.0152630127205136,0,0,0.00597612333132258,1.68893648410165e-05,0.00575482640260739,0.136197164029515,0.00012574929454217,0.00029807211279798,0.0026442541533787,0,0.0367659598302878,0.0619878042074861,0.0101786177323099,0.0236946638173053,0,0.0118995269048495
"44",0.00090261069751433,0.268817565053223,0,0.00174364265178145,0.0549192455731231,0,0.0894496595446924,0,0.104542181921199,0.0404485014814808,0.0260452443300389,0.00034458625195006,0.209526023841522,4.00547855934108e-05,0,0.0266528193425908,0.00132898117661083,0,0.0301641663304806,0,0.00265022822356206,0.0581173410897228,0,0.00316197184416427,0,0.00058476446738402,0.00968743082072356,0.35154400059398,0,0.0442342422684539,0.078498565059195,0.00047751422972838,0.00259975785217729,0.0228978882133802,0.00445067126703868,0.55628464145605,0,0.0660671501931537,0.0453722173765503,0.219595568502005,0.00107014819532457,0,0.00331263926557965,0.00840263254154369,0.00017061375204685,0.0176495662161453,0.00336423152807932,0,0.0223669773592197,0,0.00225437978240187,0,0.0260218936278136,0.372247728448949,0.0637955775408948,0.0261655946931767,0.332067833093965,0.00231492799110971,0.00064954062251315,0.0459577022622079,0.000396916577434,0.0207565135182789,0.00103097934601485,6.55376777482654e-05,0.00111028517936715,0.0121779545377479,8.2168158090355e-05,0.00683282296131862,0.0776366659068713,0.00042534218697155,0,0.209755292561537,0.123601347197673,5.22719814696928e-06,0.00267693151757606,0,0.00210429603658819,0.00151346516393364,0.00300154870067816,0.00106194631478901,0.00122039965694207,0,0.0186429095365354,9.04670665427487e-05,0.0699063557928562,0.00575506097036492,0.00026414328486824,0.00063974677930198,0,0.00023744020143576,4.72638269734445e-05,4.63946665014634e-05,0.00288485634158883,0.0002725191774919,0.0239751980749244,0.0642421334539285,0.0100708285605583,0.0319938871710419,0.0618801452870499,0.133725388343495,0.00486303638554309,0.00068641681646804,0.00150088165395777,0.00296479883035733,0.00757156746914706,0.0720904467252391,0.00433361167483703,0.0131935121149027,0.0104275978385155,0.0100192006811198,0.127833048380872,0.00074123490821568,0.00571278930669048,0.111657411103793,0.0531262982428352,0.00429321282585974,0.127101181870985,0.00203378314318895,0.0505079082875468,0.0033253191575337,0,6.27798537808819e-06,0.00135961706576366,0.00421112043678475,0.124686828962383,0.00495213390829799,0.00823512483595503,0,3.60834391591456e-05,0,0.00055071149097706,0.017925939183117,0.136787733504626,0.0162348429857825,0.00244718325833948,0,0.0452125849495886,0,0.0011107864283061,0.0305375715181759,0,0.0188259548293645,0,1.69590293955735e-05,4.6246073843501e-05,0.00340550201744956,1.39483297564112,0.00017863686068246,0.028429526054926,0.00198805510861892,0.00236292702892024,0.0704052865227344,0.00083430139126172,0,0.00060390250574667,0,0.00717131762803804,0.00708902932551925,0.00676349069925525,0.00436250965833398,0.0133212820988236,0.0309977030532929,0.0709198739141865,0.00041714021277536,0.00186790200667042,0.01524067220104,0.00081052787919392,0.0292372267777624,0.139890022753735,0.583849654088336,9.19280388044612e-06,0.0087847357095283,0,0.00072347889971734,0.00011027620344052,0.00013016126281477,0.0613729913286831,0,0.0892498826839124,0.00378364978979095,0,0,0,0,0,0,0.00220273194802949,0,0.00011840049640413,0,0.00487113832272965,0.00058053834711326,4.74976917237028e-05,0.00680809972225949,0.0622746372689368,0.0005723440875604,0.00058824868944634,0.00046006235377469,0,0,0.00110123124021597,0.00016890460055072,0.00139396112540761,0.0005409672399096,0.00319044720761207,0.0962188359589988,0,0.0626420771775304,6.82064859744504e-05,0
"48",0,0.0156830565932714,0,8.81722020572131e-05,0.00257895720235767,0,0.0167678506101651,1.47179957670599,0,0.00518779441391177,0.00965153844889834,0,0.0157424619689189,0,0.00024415119577195,0.00942676409555558,0,0,0,0,8.67066937469946e-05,0,0,0.0001294501603118,0,0,0.0969894462054146,0.0195441976971968,0,0.0084110269535403,0,0,0.0001646001443985,0.00101492648445959,0.00031093858652325,0.0377732237671229,0,0.00689326830659393,0,0.0464363175416712,0,0,0,0,0,0,0.0003159825807672,0,0.00278386644401932,0,0.00182182908197745,0,0,0.0378777156886945,0.0120252831143117,0.00132763844125144,0.0778193489684038,0,5.31433735337164e-05,0.0073465484225962,0,0.00317052010221,0,0,0,0,0.00174471144288228,0.00030125827170987,0.0029348399805659,0,0,0.0135749680960242,0,0,0.0032078145936231,0,0.00339093761012805,0.00037911319836428,0,0,0,0,0,0,0.0170983574647537,0.00058448738487001,0,0,0,0,0,0,0.00031824858466067,4.76095712679695e-05,0.00108846126593674,0.0238159325038787,0.00618343679115838,0.00150420667385252,0.00305904376544951,0.0539349377356846,0.00090071171038286,0,0,0,0,0.00744821508129271,0,0,0,0.00169687631156799,0,0,0.00066221610027366,0.0114869959198996,0.00244288792743835,0.0268028450040756,0.0255291498172293,0,0.00290849694863633,0.00202627204584993,0,0,0.00039740166124193,0,0.0326067501926976,0,0,6.2668750184031e-05,0,0,0,0.0894435452617499,0.0140142419176357,0.00041401663657839,0,0,0,0.0841037674856796,0,0.00734185344199854,0,0.00461156524993127,0,0,0,0,0.162596973844706,0,0,0.00023564502600353,0,0.00341121890337845,0,0,0,0,0.00285329845441252,0,0,0,0,0.101177085025672,0,0.00095581054402262,0,0,0,0.0174615068225279,0,0.159223093856945,0,0,0,0,0.00018172463360872,0,0,0,0.0220656258326946,0,0,0,0,0,0.00337246907139594,0,0.00369817506499398,0,0,0,0.00137941962099559,0.00024102493265016,0,0,0.00999074793291707,4.05812731448358e-05,0,0.00013178114204543,0.0106512475282049,0,0.00035442978110108,0,0,3.10939380646375e-05,0,0.0108056453536569,0,0,4.29056409581904e-05,0
"56",4.74763846311602e-05,0,0,0,0.00064981141676317,4.20242175744044e-06,0.00025451496914952,0.00119579794113136,0,0.0003596434200003,0,0.00022543461371746,0,3.57044200629541e-06,0.00062812930309898,0.00010003694320594,0.00123164558135173,0.00072534011719898,0,0.00082178041592771,4.4980691050525e-05,0,0.00013388047651746,0,0,0,0.00017602100445784,0,0.00018679114090117,0,0.053370410590065,1.17682695952912e-05,2.06283564235649e-05,0,1.28317364722925e-06,3.75627202960901e-05,0.00018070921911141,0.00075280524553512,0,0,2.97505505618795e-05,0,0,0,8.8220521473204e-08,0,7.55473611775445e-05,7.38226303777584e-05,0,0.00016043913370184,0,0,0,0,3.41012020603901e-05,0,0,0,0,6.32150097251015e-05,3.9679004032515e-05,0,0.00263629042813503,3.5205966504441e-05,4.2735064414587e-05,0,0.00025035202087647,0,0.00273629066444185,8.30870388545424e-05,1.46884550322474e-06,1.75114333459063e-05,0,1.79050609773062e-05,6.81012964359012e-06,0.00052841476289783,0.00017773839530635,0,1.60442407491918e-05,0,0.0002033457123607,0,0.0030009398775534,0,0,8.57535121699788e-06,0,3.65737168182085e-06,1.4603686219152e-05,2.68339626780964e-05,0,0,0,0,0.00031977276428932,0,0.00444701707290777,0,0.00087962064708414,2.7529969054007e-05,0,0,2.69714994795205e-05,0,0.00020613320716499,0,0.00052929278424099,2.55662384745578e-05,0,0.00030423118145173,0,0.00241641215567083,0.00016206436398704,0.0038710136954017,0,0,1.47164292346264e-05,0,3.83531300399268e-05,0.00065712240568252,0.00154302466618878,0,0,8.75422655633555e-06,0.00019470208634525,0.00099697941865039,0.00220551179018508,0,0,0,0,0.00036675480865036,0,0,0,0.00030355323560947,0.0188929101652524,0.00170841313579501,4.70320953767577e-08,4.68671826061085e-05,8.84985343749572e-05,0.0003226451295448,0.00681908810251856,0,0.00053347663006082,0.00187102252136608,0.00058386973495717,5.36645970552401e-07,0,6.107943569267e-05,8.39701287280297e-05,0,0.0002450152773242,7.79216121577819e-06,0.00011880042265875,1.25914679219467e-05,0.00032057189341496,0.00085088450509688,0.00168083391755086,0.00025939426309022,0.00013093935448008,4.86087682650971e-07,0.00093552265198523,0.0004489325862066,0.0001335617224421,0,0.00090701428913458,0,0.00028256867959103,0.00036455992314498,1.38162691346785e-05,0,0.00548309298976437,0.00037558037540575,0.00013972588888631,7.9740271667868e-06,0.00050871377612036,0.00025090586024464,0,0.00014880499284381,1.97382229025405e-05,0.00047550987949018,0,5.34818178069862e-05,0.00049598925004144,2.57813761581998e-06,0.00065298942507154,8.01383495370963e-06,0,2.50938194937356e-05,0.00073714601151816,4.73109070066603e-07,0.00012444199340684,0.00248577726671798,0.00179699463019139,5.7194728894448e-07,0.00034652799122764,0.00022475010691323,3.91462861600383e-05,0.00017634890137343,0.00043800002126657,0.00026178305914227,0.00105632933788839,6.11406604766096e-09,0.00022389676548365,0,0.00021979261836268,2.51875755550105e-05,6.15877679348819e-05,0.00021567546080815
